id,slug,status_code,ok,deleted,previous_status,link,error
12316,qubetics-16-7m-presale-outshines-cosmos-and-ton-is-this-the-best-100x-crypto-of-may-2025,200,True,True,inherit,https://bitcoininfonews.com/qubetics-16-7m-presale-outshines-cosmos-and-ton-is-this-the-best-100x-crypto-of-may-2025/,
12322,is-8900-roi-really-possible-btfd-cheems-sudeng-best-new-meme-coins-for-significant-returns,200,True,True,inherit,https://bitcoininfonews.com/is-8900-roi-really-possible-btfd-cheems-sudeng-best-new-meme-coins-for-significant-returns/,
12485,btfd-coin-btfd-is-the-best-new-meme-coin-to-join-today-and-its-about-to-explode,200,True,True,inherit,https://bitcoininfonews.com/btfd-coin-btfd-is-the-best-new-meme-coin-to-join-today-and-its-about-to-explode/,
12493,qubetics-near-protocol-and-toncoin-show-strength-best-crypto-to-buy-for-may-2025,200,True,True,inherit,https://bitcoininfonews.com/qubetics-near-protocol-and-toncoin-show-strength-best-crypto-to-buy-for-may-2025/,
12671,is-qubetics-the-top-crypto-presale-with-334-roi-compare-it-with-bitcoin-and-ondo,200,True,True,inherit,https://bitcoininfonews.com/is-qubetics-the-top-crypto-presale-with-334-roi-compare-it-with-bitcoin-and-ondo/,
12820,ripple-verdict-approaches-arbitrum-commits-35m-blockdag-presale-offers-2520-roi,200,True,True,inherit,https://bitcoininfonews.com/ripple-verdict-approaches-arbitrum-commits-35m-blockdag-presale-offers-2520-roi/,
12822,unstakeds-presale-hits-4m-doge-weakens-xrp-eyes-3,200,True,True,inherit,https://bitcoininfonews.com/unstakeds-presale-hits-4m-doge-weakens-xrp-eyes-3/,
12824,unstaked-offers-2700-roi-more-on-xrp-eth-price-trends,200,True,True,inherit,https://bitcoininfonews.com/unstaked-offers-2700-roi-more-on-xrp-eth-price-trends/,
12830,xrp-targets-2-40-eth-supply-grows-while-web3-ai-leads-with-1584-roi,200,True,True,inherit,https://bitcoininfonews.com/xrp-targets-2-40-eth-supply-grows-while-web3-ai-leads-with-1584-roi/,
12836,qubetics-presale-growth-highlights-its-role-among-top-altcoins-to-invest-in-for-long-term-with-stacks-and-cardano-updates,200,True,True,inherit,https://bitcoininfonews.com/qubetics-presale-growth-highlights-its-role-among-top-altcoins-to-invest-in-for-long-term-with-stacks-and-cardano-updates/,
12838,official-trumps-75-ath-is-history-dont-miss-btfd-coins-8900-roi-potential-and-explosive-presale-before-may-26,200,True,True,inherit,https://bitcoininfonews.com/official-trumps-75-ath-is-history-dont-miss-btfd-coins-8900-roi-potential-and-explosive-presale-before-may-26/,
13001,top-crypto-to-buy-now-comparing-cardano-chainlink-unstaked,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-to-buy-now-comparing-cardano-chainlink-unstaked/,
13005,pi-volume-dips-below-40m-bnb-eyes-700-web3-ai-promises-1747-roi,200,True,True,inherit,https://bitcoininfonews.com/pi-volume-dips-below-40m-bnb-eyes-700-web3-ai-promises-1747-roi/,
13009,top-bullish-cryptos-to-buy-now-web3-ai-filecoin-pepe,200,True,True,inherit,https://bitcoininfonews.com/top-bullish-cryptos-to-buy-now-web3-ai-filecoin-pepe/,
13011,qubetics-surges-in-presale-as-tron-expands-usdt-power-and-injective-reinvents-ai-trading-best-crypto-investment,200,True,True,inherit,https://bitcoininfonews.com/qubetics-surges-in-presale-as-tron-expands-usdt-power-and-injective-reinvents-ai-trading-best-crypto-investment/,
13016,qubetics-arweave-and-stellar-a-deep-dive-into-the-best-cheap-crypto-to-buy-now-for-2025,200,True,True,inherit,https://bitcoininfonews.com/qubetics-arweave-and-stellar-a-deep-dive-into-the-best-cheap-crypto-to-buy-now-for-2025/,
13019,why-btfds-0-0002-presale-could-89x-fast-top-new-meme-coins-to-buy-and-hold-for-short-term-as-toshi-and-pengu-pump,200,True,True,inherit,https://bitcoininfonews.com/why-btfds-0-0002-presale-could-89x-fast-top-new-meme-coins-to-buy-and-hold-for-short-term-as-toshi-and-pengu-pump/,
13172,blockdag-surges-past-sui-and-link-with-2520-roi,200,True,True,inherit,https://bitcoininfonews.com/blockdag-surges-past-sui-and-link-with-2520-roi/,
13176,bnb-shib-rally-but-unstakeds-ai-presale-may-breakout,200,True,True,inherit,https://bitcoininfonews.com/bnb-shib-rally-but-unstakeds-ai-presale-may-breakout/,
13182,web3-ai-hits-3m-presale-in-24-hours-can-it-surpass-dot-and-litecoin-in-2025,200,True,True,inherit,https://bitcoininfonews.com/web3-ai-hits-3m-presale-in-24-hours-can-it-surpass-dot-and-litecoin-in-2025/,
13184,most-popular-crypto-picks-blockdag-tron-solana-chainlink-price-news-presale-update,200,True,True,inherit,https://bitcoininfonews.com/most-popular-crypto-picks-blockdag-tron-solana-chainlink-price-news-presale-update/,
13188,litecoin-ltc-price-jump-pepe-price-analysis-and-the-unstaked-ai-presale-gaining-fast-in-2025,200,True,True,inherit,https://bitcoininfonews.com/litecoin-ltc-price-jump-pepe-price-analysis-and-the-unstaked-ai-presale-gaining-fast-in-2025/,
13202,chainlink-price-prediction-can-15-30-breakout-hold-while-qubetics-5822-roi-signals-the-best-rwa-play,200,True,True,inherit,https://bitcoininfonews.com/chainlink-price-prediction-can-15-30-breakout-hold-while-qubetics-5822-roi-signals-the-best-rwa-play/,
13435,litecoin-price-prediction-2030-200-target-after-etf-approval-qubetics-presale-secures-26400-holders,200,True,True,inherit,https://bitcoininfonews.com/litecoin-price-prediction-2030-200-target-after-etf-approval-qubetics-presale-secures-26400-holders/,
13578,web3-ai-reshapes-ai-crypto-tools-with-4m-presale-1747-roi,200,True,True,inherit,https://bitcoininfonews.com/web3-ai-reshapes-ai-crypto-tools-with-4m-presale-1747-roi/,
13580,link-targets-20-pol-gains-7-web3-ai-leads-with-1747-roi,200,True,True,inherit,https://bitcoininfonews.com/link-targets-20-pol-gains-7-web3-ai-leads-with-1747-roi/,
13582,ada-steady-shib-holds-unstaked-ai-presale-eyes-2700,200,True,True,inherit,https://bitcoininfonews.com/ada-steady-shib-holds-unstaked-ai-presale-eyes-2700/,
13584,ethereum-trading-outlook-pepe-pepe-meme-trend-and-unstakeds-ai-presale-dominance,200,True,True,inherit,https://bitcoininfonews.com/ethereum-trading-outlook-pepe-pepe-meme-trend-and-unstakeds-ai-presale-dominance/,
13586,chainlink-price-prediction-2030-will-138-become-reality-as-qubetics-tics-presale-sparks-new-debate,200,True,True,inherit,https://bitcoininfonews.com/chainlink-price-prediction-2030-will-138-become-reality-as-qubetics-tics-presale-sparks-new-debate/,
13588,why-qubetics-is-the-top-crypto-presale-with-5822-roi-gatetoken-and-bitget-token-follow,200,True,True,inherit,https://bitcoininfonews.com/why-qubetics-is-the-top-crypto-presale-with-5822-roi-gatetoken-and-bitget-token-follow/,
13752,blockdags-255m-presale-leads-as-shib-holds-and-sui-eyes-5-30,200,True,True,inherit,https://bitcoininfonews.com/blockdags-255m-presale-leads-as-shib-holds-and-sui-eyes-5-30/,
13758,shib-trend-shifts-hype-hits-6b-web3-ais-presale-reaches-4-1m,200,True,True,inherit,https://bitcoininfonews.com/shib-trend-shifts-hype-hits-6b-web3-ais-presale-reaches-4-1m/,
13764,suis-glory-days-are-gone-why-qubetics-is-the-best-cryptos-to-buy-this-month-for-groundbreaking-utility-and-maximum-roi,200,True,True,inherit,https://bitcoininfonews.com/suis-glory-days-are-gone-why-qubetics-is-the-best-cryptos-to-buy-this-month-for-groundbreaking-utility-and-maximum-roi/,
13931,top-crypto-gems-to-buy-now-blockdag-sol-dot-ada,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-gems-to-buy-now-blockdag-sol-dot-ada/,
13935,pepe-jumps-80-uniswap-expands-web3-ais-presale-hits-4-5m,200,True,True,inherit,https://bitcoininfonews.com/pepe-jumps-80-uniswap-expands-web3-ais-presale-hits-4-5m/,
13941,can-qubetics-hit-10-why-bitcoin-cash-arweave-and-the-top-crypto-presale-are-heating-up-in-2025,200,True,True,inherit,https://bitcoininfonews.com/can-qubetics-hit-10-why-bitcoin-cash-arweave-and-the-top-crypto-presale-are-heating-up-in-2025/,
14082,bnb-price-prediction-2030-targets-817-as-qubetics-presale-surpasses-17m,200,True,True,inherit,https://bitcoininfonews.com/bnb-price-prediction-2030-targets-817-as-qubetics-presale-surpasses-17m/,
14086,qubetics-at-0-2785-joins-helium-and-stellar-as-top-cryptos-to-watch-based-on-utility-and-presale-demand,200,True,True,inherit,https://bitcoininfonews.com/qubetics-at-0-2785-joins-helium-and-stellar-as-top-cryptos-to-watch-based-on-utility-and-presale-demand/,
14090,aptos-price-prediction-2030-can-apt-hit-119-89-as-qubetics-presale-draws-early-buyer-attention,200,True,True,inherit,https://bitcoininfonews.com/aptos-price-prediction-2030-can-apt-hit-119-89-as-qubetics-presale-draws-early-buyer-attention/,
14147,insights-on-avaxs-price-moves-link-vrf-utility-web3-ais-presale-boom,200,True,True,inherit,https://bitcoininfonews.com/insights-on-avaxs-price-moves-link-vrf-utility-web3-ais-presale-boom/,
14244,best-high-roi-crypto-2025-blockdag-stellar-dogecoin-avalanche,200,True,True,inherit,https://bitcoininfonews.com/best-high-roi-crypto-2025-blockdag-stellar-dogecoin-avalanche/,
14250,web3-ai-vs-solana-bnb-which-one-stands-out-as-the-best-crypto-to-buy-now,200,True,True,inherit,https://bitcoininfonews.com/web3-ai-vs-solana-bnb-which-one-stands-out-as-the-best-crypto-to-buy-now/,
14260,solana-price-prediction-2026-supports-176-99-target-as-qubetics-presale-builds-momentum,200,True,True,inherit,https://bitcoininfonews.com/solana-price-prediction-2026-supports-176-99-target-as-qubetics-presale-builds-momentum/,
14412,blockdag-hits-260m-presale-as-uni-drops-hype-climbs-260,200,True,True,inherit,https://bitcoininfonews.com/blockdag-hits-260m-presale-as-uni-drops-hype-climbs-260/,
14416,vechain-and-dogecoin-show-strength-unstakeds-larger-roi-potential,200,True,True,inherit,https://bitcoininfonews.com/vechain-and-dogecoin-show-strength-unstakeds-larger-roi-potential/,
14418,qubetics-eyes-15-roi-as-cosmos-jumps-7-5-and-tron-hits-2-1m-users-are-these-the-best-cryptos-to-join-this-month,200,True,True,inherit,https://bitcoininfonews.com/qubetics-eyes-15-roi-as-cosmos-jumps-7-5-and-tron-hits-2-1m-users-are-these-the-best-cryptos-to-join-this-month/,
14420,comprehensive-analysis-of-qubetics-bitget-token-and-toncoin-latest-updates-and-top-token-presale-insights,200,True,True,inherit,https://bitcoininfonews.com/comprehensive-analysis-of-qubetics-bitget-token-and-toncoin-latest-updates-and-top-token-presale-insights/,
14580,evaluating-ondo-price-prediction-2026-as-defi-matures-is-qubetics-wallet-innovation-the-missing-piece,200,True,True,inherit,https://bitcoininfonews.com/evaluating-ondo-price-prediction-2026-as-defi-matures-is-qubetics-wallet-innovation-the-missing-piece/,
14738,top-crypto-coins-to-buy-now-blockdag-xrp-bnb-tron,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-coins-to-buy-now-blockdag-xrp-bnb-tron/,
14742,best-crypto-investment-opportunities-in-2025-qubetics-17-2m-presale-soars-near-protocol-grows-ai-alliances-okb-expands-ecosystem-reach,200,True,True,inherit,https://bitcoininfonews.com/best-crypto-investment-opportunities-in-2025-qubetics-17-2m-presale-soars-near-protocol-grows-ai-alliances-okb-expands-ecosystem-reach/,
14902,web3-ai-presale-raises-over-5m-mark-doge-avax-activity-rise,200,True,True,inherit,https://bitcoininfonews.com/web3-ai-presale-raises-over-5m-mark-doge-avax-activity-rise/,
15085,qubetics-presale-trons-scalability-and-cronos-defi-surge-rank-as-best-cryptos-to-invest-in-this-weekend,200,True,True,inherit,https://bitcoininfonews.com/qubetics-presale-trons-scalability-and-cronos-defi-surge-rank-as-best-cryptos-to-invest-in-this-weekend/,
15094,missed-chainlink-opportunity-and-why-qubetics-shines-as-the-top-altcoin-presale-in-2025,200,True,True,inherit,https://bitcoininfonews.com/missed-chainlink-opportunity-and-why-qubetics-shines-as-the-top-altcoin-presale-in-2025/,
15096,best-new-meme-coins-for-significant-returns-btfd-coin-doge-and-shib-updates,200,True,True,inherit,https://bitcoininfonews.com/best-new-meme-coins-for-significant-returns-btfd-coin-doge-and-shib-updates/,
15098,top-new-meme-coins-to-buy-and-hold-for-short-term-btfd-turbo-and-pengu-insights,200,True,True,inherit,https://bitcoininfonews.com/top-new-meme-coins-to-buy-and-hold-for-short-term-btfd-turbo-and-pengu-insights/,
15257,is-blockdag-2025s-top-crypto-coin-20-cex-listings-and-2400-roi-potential-ahead,200,True,True,inherit,https://bitcoininfonews.com/is-blockdag-2025s-top-crypto-coin-20-cex-listings-and-2400-roi-potential-ahead/,
15596,top-3-cryptos-reaching-1-in-2025-blockdag-web3-ai-and-unstaked-price-predictions,200,True,True,inherit,https://bitcoininfonews.com/top-3-cryptos-reaching-1-in-2025-blockdag-web3-ai-and-unstaked-price-predictions/,
15598,sui-sol-are-gaining-but-blockdags-explosive-roi-potential-outpaces-them-both,200,True,True,inherit,https://bitcoininfonews.com/sui-sol-are-gaining-but-blockdags-explosive-roi-potential-outpaces-them-both/,
15606,meta-title-xrp-stellar-and-qubetics-among-best-crypto-to-buy-for-may-2025-amid-token-unlock-trend,200,True,True,inherit,https://bitcoininfonews.com/meta-title-xrp-stellar-and-qubetics-among-best-crypto-to-buy-for-may-2025-amid-token-unlock-trend/,
15758,from-makers-peak-to-qubetics-rise-the-popular-crypto-coin-to-buy-now,200,True,True,inherit,https://bitcoininfonews.com/from-makers-peak-to-qubetics-rise-the-popular-crypto-coin-to-buy-now/,
15901,top-crypto-presales-in-2025-blockdag-lightchain-ai-and-bitcoin-bull-offer-early-investment-potential,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-presales-in-2025-blockdag-lightchain-ai-and-bitcoin-bull-offer-early-investment-potential/,
15909,missed-the-ethena-airdrop-qubetics-presale-may-still-be-the-top-altcoin-for-massive-return-potential-in-2025,200,True,True,inherit,https://bitcoininfonews.com/missed-the-ethena-airdrop-qubetics-presale-may-still-be-the-top-altcoin-for-massive-return-potential-in-2025/,
15911,qubetics-ton-and-more-2025-insights-reveal-17-5m-raised-and-ton-price-prediction-2025,200,True,True,inherit,https://bitcoininfonews.com/qubetics-ton-and-more-2025-insights-reveal-17-5m-raised-and-ton-price-prediction-2025/,
16217,web3-ai-offers-1747-roi-solana-eyes-420-hedera-holds-at-0-18,200,True,True,inherit,https://bitcoininfonews.com/web3-ai-offers-1747-roi-solana-eyes-420-hedera-holds-at-0-18/,
16371,best-crypto-to-buy-now-web3-ai-solana-binance-coin-cardano-show-strong-potential,200,True,True,inherit,https://bitcoininfonews.com/best-crypto-to-buy-now-web3-ai-solana-binance-coin-cardano-show-strong-potential/,
16375,top-crypto-to-buy-now-blockdag-tron-toncoin-cardano,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-tron-toncoin-cardano/,
16379,xrp-eyes-27-linkpushes-30-but-unstakeds-0-01043-entry-makes-it-the-crypto-to-buy-now,200,True,True,inherit,https://bitcoininfonews.com/xrp-eyes-27-linkpushes-30-but-unstakeds-0-01043-entry-makes-it-the-crypto-to-buy-now/,
16528,best-altcoins-to-buy-now-unstaked-dogecoin-shiba-inu-pepe,200,True,True,inherit,https://bitcoininfonews.com/best-altcoins-to-buy-now-unstaked-dogecoin-shiba-inu-pepe/,
16661,insights-on-unstakeds-presale-growth-xrp-outlook-dogecoin-forecast,200,True,True,inherit,https://bitcoininfonews.com/insights-on-unstakeds-presale-growth-xrp-outlook-dogecoin-forecast/,
16663,xrp-price-prediction-kaspa-liquidity-trap-and-web3-ais-wai-presale-explosion,200,True,True,inherit,https://bitcoininfonews.com/xrp-price-prediction-kaspa-liquidity-trap-and-web3-ais-wai-presale-explosion/,
16667,best-crypto-to-buy-now-why-aptos-hedera-ondo-blockdag-are-heating-up-in-2025,200,True,True,inherit,https://bitcoininfonews.com/best-crypto-to-buy-now-why-aptos-hedera-ondo-blockdag-are-heating-up-in-2025/,
16804,hype-market-outlook-wif-price-action-gain-steam-but-unstakeds-2700-roi-beats-both,200,True,True,inherit,https://bitcoininfonews.com/hype-market-outlook-wif-price-action-gain-steam-but-unstakeds-2700-roi-beats-both/,
16806,link-whale-activity-avax-user-growth-rise-as-web3-ai-presale-passes-7-1m,200,True,True,inherit,https://bitcoininfonews.com/link-whale-activity-avax-user-growth-rise-as-web3-ai-presale-passes-7-1m/,
16888,stellar-price-prediction-2030-points-to-2-45-while-qubetics-presale-secures-27500-holders,200,True,True,inherit,https://bitcoininfonews.com/stellar-price-prediction-2030-points-to-2-45-while-qubetics-presale-secures-27500-holders/,
16890,best-cryptos-to-buy-today-qubetics-surges-in-presale-as-aptos-and-kaspa-solidify-market-roles,200,True,True,inherit,https://bitcoininfonews.com/best-cryptos-to-buy-today-qubetics-surges-in-presale-as-aptos-and-kaspa-solidify-market-roles/,
16952,ethereum-hits-4k-avax-dips-near-15-unstakeds-presale-rises,200,True,True,inherit,https://bitcoininfonews.com/ethereum-hits-4k-avax-dips-near-15-unstakeds-presale-rises/,
16954,unlock-double-bdag-for-less-blockdags-0-0018-deal-vs-nexchain-snorter-presales,200,True,True,inherit,https://bitcoininfonews.com/unlock-double-bdag-for-less-blockdags-0-0018-deal-vs-nexchain-snorter-presales/,
16962,hedera-price-prediction-2026-shows-steady-growth-as-qubetics-presale-raises-17-7-million,200,True,True,inherit,https://bitcoininfonews.com/hedera-price-prediction-2026-shows-steady-growth-as-qubetics-presale-raises-17-7-million/,
17089,top-trending-crypto-to-buy-now-blockdag-takes-the-spotlight-with-inter-milan-nba-buzz,200,True,True,inherit,https://bitcoininfonews.com/top-trending-crypto-to-buy-now-blockdag-takes-the-spotlight-with-inter-milan-nba-buzz/,
17091,shiba-inu-uniswap-stay-flat-while-unstaked-offers-27x-roi,200,True,True,inherit,https://bitcoininfonews.com/shiba-inu-uniswap-stay-flat-while-unstaked-offers-27x-roi/,
17256,eth-gains-steam-cardano-eyes-recovery-blockdags-presale-hits-298m,200,True,True,inherit,https://bitcoininfonews.com/eth-gains-steam-cardano-eyes-recovery-blockdags-presale-hits-298m/,
17274,chainlink-price-prediction-hits-36-hype-targets-46-while-blockdag-gains-real-world-momentum,200,True,True,inherit,https://bitcoininfonews.com/chainlink-price-prediction-hits-36-hype-targets-46-while-blockdag-gains-real-world-momentum/,
17338,top-4-best-crypto-platforms-in-2025-blockdag-leads-with-2660-roi-potential,200,True,True,inherit,https://bitcoininfonews.com/top-4-best-crypto-platforms-in-2025-blockdag-leads-with-2660-roi-potential/,
17404,bdags-presale-grows-eth-etf-inflows-rise-sol-targets-1k,200,True,True,inherit,https://bitcoininfonews.com/bdags-presale-grows-eth-etf-inflows-rise-sol-targets-1k/,
17406,trx-climbs-uni-surges-blockdag-tops-with-303m-presale,200,True,True,inherit,https://bitcoininfonews.com/trx-climbs-uni-surges-blockdag-tops-with-303m-presale/,
17423,top-altcoins-to-buy-now-blockdag-render-celestia-and-cosmos,200,True,True,inherit,https://bitcoininfonews.com/top-altcoins-to-buy-now-blockdag-render-celestia-and-cosmos/,
17481,top-crypto-to-buy-now-blockdag-tron-stellar-ethena-heat-up-the-market,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-tron-stellar-ethena-heat-up-the-market/,
17545,dogecoin-chart-pattern-vs-fet-momentum-vs-blockdag-roi,200,True,True,inherit,https://bitcoininfonews.com/dogecoin-chart-pattern-vs-fet-momentum-vs-blockdag-roi/,
17777,uni-soars-18-sol-climbs-but-blockdags-308m-presale-leads-the-pack,200,True,True,inherit,https://bitcoininfonews.com/uni-soars-18-sol-climbs-but-blockdags-308m-presale-leads-the-pack/,
17811,blockdags-600m-presale-focuses-on-utility-builders-liquidity,200,True,True,inherit,https://bitcoininfonews.com/blockdags-600m-presale-focuses-on-utility-builders-liquidity/,
17874,fil-xrp-stall-while-bdags-referral-system-makes-it-the-best-crypto-to-buy,200,True,True,inherit,https://bitcoininfonews.com/fil-xrp-stall-while-bdags-referral-system-makes-it-the-best-crypto-to-buy/,
17928,blockdags-presale-hits-317m-stellar-worldcoin-drop,200,True,True,inherit,https://bitcoininfonews.com/blockdags-presale-hits-317m-stellar-worldcoin-drop/,
17996,top-crypto-to-buy-now-blockdag-ceo-shares-roadmap-update,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-ceo-shares-roadmap-update/,
18057,shib-and-tao-lose-steam-while-web3-ai-presale-climbs-past-8-5m,200,True,True,inherit,https://bitcoininfonews.com/shib-and-tao-lose-steam-while-web3-ai-presale-climbs-past-8-5m/,
18059,cardanos-btc-move-polkadots-500k-proposal-and-unstakeds-10-5m-ai-presale,200,True,True,inherit,https://bitcoininfonews.com/cardanos-btc-move-polkadots-500k-proposal-and-unstakeds-10-5m-ai-presale/,
18063,good-crypto-to-buy-now-blockdag-polygon-chainlink-toncoin,200,True,True,inherit,https://bitcoininfonews.com/good-crypto-to-buy-now-blockdag-polygon-chainlink-toncoin/,
18174,blockdag-presale-hits-323m-is-it-the-top-crypto-to-buy-in-2025,200,True,True,inherit,https://bitcoininfonews.com/blockdag-presale-hits-323m-is-it-the-top-crypto-to-buy-in-2025/,
18237,ada-falls-13-wld-downtrend-web3-ais-presale-booms,200,True,True,inherit,https://bitcoininfonews.com/ada-falls-13-wld-downtrend-web3-ais-presale-booms/,
18254,top-presale-crypto-2025-blockdag-subbd-snorter-token-bitcoin-hyper-surge,200,True,True,inherit,https://bitcoininfonews.com/top-presale-crypto-2025-blockdag-subbd-snorter-token-bitcoin-hyper-surge/,
18256,blockdags-600m-presale-sets-new-standard-as-sol-and-avax-look-back,200,True,True,inherit,https://bitcoininfonews.com/blockdags-600m-presale-sets-new-standard-as-sol-and-avax-look-back/,
18298,blockdag-raises-325m-in-presale-launches-100m-bdag-airdrop-campaign,200,True,True,inherit,https://bitcoininfonews.com/blockdag-raises-325m-in-presale-launches-100m-bdag-airdrop-campaign/,
18430,top-crypto-presales-to-buy-now-blockdag-bitcoin-hyper-snorter-token,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-presales-to-buy-now-blockdag-bitcoin-hyper-snorter-token/,
18710,tron-80-surge-dogecoin-breakout-setup-while-blockdag-raises-331m-presale,200,True,True,inherit,https://bitcoininfonews.com/tron-80-surge-dogecoin-breakout-setup-while-blockdag-raises-331m-presale/,
18735,litecoin-price-prediction-2025-shows-44-6-roi-potential-while-qubetics-hits-4-20-and-enters-cmc-top-10,200,True,True,inherit,https://bitcoininfonews.com/litecoin-price-prediction-2025-shows-44-6-roi-potential-while-qubetics-hits-4-20-and-enters-cmc-top-10/,
18791,avax-eyes-26-sol-shows-strength-blockdags-presale-booms-past-332m,200,True,True,inherit,https://bitcoininfonews.com/avax-eyes-26-sol-shows-strength-blockdags-presale-booms-past-332m/,
18797,best-cryptos-to-buy-now-blockdag-ltc-ton-fil-updates-for-2025,200,True,True,inherit,https://bitcoininfonews.com/best-cryptos-to-buy-now-blockdag-ltc-ton-fil-updates-for-2025/,
19000,top-crypto-presale-2025-blockdag-snorter-btc-bull-solaxy-show-strong-potential,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-presale-2025-blockdag-snorter-btc-bull-solaxy-show-strong-potential/,
19060,blockdags-335m-presale-shib-30-rally-sui-reacts-to-supply-shift,200,True,True,inherit,https://bitcoininfonews.com/blockdags-335m-presale-shib-30-rally-sui-reacts-to-supply-shift/,
19072,bdag-referral-program-gains-ground-as-bnb-price-prediction-xlm-show-strength,200,True,True,inherit,https://bitcoininfonews.com/bdag-referral-program-gains-ground-as-bnb-price-prediction-xlm-show-strength/,
19148,blockdags-presale-hits-336m-and-little-pepes-stage-3-presale-gains,200,True,True,inherit,https://bitcoininfonews.com/blockdags-presale-hits-336m-and-little-pepes-stage-3-presale-gains/,
19204,blockdag-leads-as-best-crypto-to-buy-in-2025-vs-aave-doge,200,True,True,inherit,https://bitcoininfonews.com/blockdag-leads-as-best-crypto-to-buy-in-2025-vs-aave-doge/,
19208,bdag-surges-to-336m-leaving-kaanchs-post-presale-stumble-in-the-dust,200,True,True,inherit,https://bitcoininfonews.com/bdag-surges-to-336m-leaving-kaanchs-post-presale-stumble-in-the-dust/,
19210,blockdag-presale-booms-as-hype-sui-prep-for-breakouts,200,True,True,inherit,https://bitcoininfonews.com/blockdag-presale-booms-as-hype-sui-prep-for-breakouts/,
19260,blockdags-presale-hits-337m-toncoin-ondo-turn-bullish,200,True,True,inherit,https://bitcoininfonews.com/blockdags-presale-hits-337m-toncoin-ondo-turn-bullish/,
19342,best-altcoins-to-buy-now-bdag-sui-xrp-bonk-gaining-buzz,200,True,True,inherit,https://bitcoininfonews.com/best-altcoins-to-buy-now-bdag-sui-xrp-bonk-gaining-buzz/,
19460,bdag-eye-3025-roi-pepe-price-analysis-tao-rises,200,True,True,inherit,https://bitcoininfonews.com/bdag-eye-3025-roi-pepe-price-analysis-tao-rises/,
19532,best-crypto-to-buy-now-blockdags-no-vesting-pass-offers-100-launch-access,200,True,True,inherit,https://bitcoininfonews.com/best-crypto-to-buy-now-blockdags-no-vesting-pass-offers-100-launch-access/,
19542,top-crypto-coins-to-buy-now-blockdag-uni-sui-link,200,True,True,inherit,https://bitcoininfonews.com/top-crypto-coins-to-buy-now-blockdag-uni-sui-link/,
19544,bitcoin-hyper-surge-vs-blockdags-341m-presale-breakthrough,200,True,True,inherit,https://bitcoininfonews.com/bitcoin-hyper-surge-vs-blockdags-341m-presale-breakthrough/,
19607,blockdag-rewards-fuel-record-presale-as-hbar-rises-and-algo-signals-build,200,True,True,inherit,https://bitcoininfonews.com/blockdag-rewards-fuel-record-presale-as-hbar-rises-and-algo-signals-build/,
19611,what-crypto-to-buy-now-bdag-pi-kas-xlm-lead-the-low-cap-market,200,True,True,inherit,https://bitcoininfonews.com/what-crypto-to-buy-now-bdag-pi-kas-xlm-lead-the-low-cap-market/,
19615,blockdag-3-025-roi-leads-as-fil-rallies-and-near-protocol-expands,200,True,True,inherit,https://bitcoininfonews.com/blockdag-3-025-roi-leads-as-fil-rallies-and-near-protocol-expands/,
19671,trx-pengu-hold-strong-bdags-no-vesting-pass-pushes-presale-to-343m,200,True,True,inherit,https://bitcoininfonews.com/trx-pengu-hold-strong-bdags-no-vesting-pass-pushes-presale-to-343m/,
19679,ada-rallies-aave-jumps-blockdag-buyer-battles-fuel-342m-presale,200,True,True,inherit,https://bitcoininfonews.com/ada-rallies-aave-jumps-blockdag-buyer-battles-fuel-342m-presale/,
19685,eth-eyes-3470-uni-holds-9-blockdags-no-vesting-pass-ignites-343m-presale,200,True,True,inherit,https://bitcoininfonews.com/eth-eyes-3470-uni-holds-9-blockdags-no-vesting-pass-ignites-343m-presale/,
19756,best-cryptos-to-buy-now-blockdag-doge-shib-pepe-surge-in-popularity,200,True,True,inherit,https://bitcoininfonews.com/best-cryptos-to-buy-now-blockdag-doge-shib-pepe-surge-in-popularity/,
19826,blockdag-hits-346m-presale-with-no-vesting-miner-boom,200,True,True,inherit,https://bitcoininfonews.com/blockdag-hits-346m-presale-with-no-vesting-miner-boom/,
19834,blockdags-roi-sports-deals-and-no-vesting-access,200,True,True,inherit,https://bitcoininfonews.com/blockdags-roi-sports-deals-and-no-vesting-access/,
19895,blockdags-348m-presale-live-x10-miner-demo-eclipse-little-pepe-coin-buzz,200,True,True,inherit,https://bitcoininfonews.com/blockdags-348m-presale-live-x10-miner-demo-eclipse-little-pepe-coin-buzz/,
19964,blockdags-3025-surge-signals-a-good-crypto-to-buy-now,200,True,True,inherit,https://bitcoininfonews.com/blockdags-3025-surge-signals-a-good-crypto-to-buy-now/,
19972,why-blockdag-pepe-sei-jup-are-top-altcoins-to-buy-now,200,True,True,inherit,https://bitcoininfonews.com/why-blockdag-pepe-sei-jup-are-top-altcoins-to-buy-now/,
