url,reason,live_status_code,live_location,decision
https://bitcoininfonews.com/sp-500-perpetual-contract-hyperliquid/,Closest winner still weak: https://bitcoininfonews.com/sp500-perpetual-contract-hyperliquid-official-license/,404,,keep_404
https://bitcoininfonews.com/strategy-posts-14-5b-unrealized-bitcoin-loss-in-q1/,Closest winner still weak: https://bitcoininfonews.com/strategy-q1-bitcoin-unrealized-loss-14-5-billion/,404,,keep_404
https://bitcoininfonews.com/strive-surpasses-cleanspark-bitcoin-treasury-rankings-adding-317-btc/,Closest winner still weak: https://bitcoininfonews.com/strive-surpasses-cleanspark-bitcoin-treasury-rankings/,404,,keep_404
https://bitcoininfonews.com/t-rowe-price-updates-crypto-etf-as-tradfi-fomo-drives-inflow-surge/,Closest winner still weak: https://bitcoininfonews.com/t-rowe-price-crypto-etf-update-tradfi-inflow-surge/,404,,keep_404
https://bitcoininfonews.com/the-hidden-bitcoin-bottom-signal-most-traders-are-missing/,Closest winner still weak: https://bitcoininfonews.com/hidden-on-chain-signal-bitcoin-bottom/,404,,keep_404
https://bitcoininfonews.com/the-next-fed-chair-has-invested-in-defi-and-solana/,Closest winner still weak: https://bitcoininfonews.com/next-fed-chair-defi-solana/,404,,keep_404
https://bitcoininfonews.com/thena-downtrend-continues-despite-exploit-denial-and-apr-boost/,Closest winner still weak: https://bitcoininfonews.com/thena-downtrend-exploit-denial-apr-increase/,404,,keep_404
https://bitcoininfonews.com/token-unlocks-this-week-12-altcoins-releasing-massive-supply-full-schedule/,Closest winner still weak: https://bitcoininfonews.com/token-unlocks-altcoins-this-week-schedule/,404,,keep_404
https://bitcoininfonews.com/tokenized-stocks-are-being-driven-by-legacy-finance-not-crypto/,Closest winner still weak: https://bitcoininfonews.com/tokenized-stocks-rise-legacy-finance/,404,,keep_404
https://bitcoininfonews.com/tokenized-stocks-driven-legacy-finance-not-crypto/,Closest winner still weak: https://bitcoininfonews.com/tokenized-stocks-rise-legacy-finance/,404,,keep_404
https://bitcoininfonews.com/tom-lee-predicted-crypto-winter-would-end-in-april-is-he-right/,Closest winner still weak: https://bitcoininfonews.com/tom-lee-crypto-winter-end-april-prediction/,404,,keep_404
https://bitcoininfonews.com/tom-lee-says-crypto-bottom-is-in-bullish-on-bitcoin-and-ethereum/,Closest winner still weak: https://bitcoininfonews.com/tom-lee-bottom-is-in-bullish-btc-eth-april-2026/,404,,keep_404
https://bitcoininfonews.com/toncoin-volume-low-bridge-shutdown/source,Closest winner still weak: https://bitcoininfonews.com/vitalik-buterin-open-source-essay/,404,,keep_404
https://bitcoininfonews.com/top-crypto-fundraising-last-week-openfx-leads-with-94m/,Closest winner still weak: https://bitcoininfonews.com/top-crypto-fundraising-last-week-openfx-cross-river-midas/,404,,keep_404
https://bitcoininfonews.com/traders-now-see-better-than-50-chance-fed-rate-hike-2026/,Closest winner still weak: https://bitcoininfonews.com/fed-rate-hike-odds-2026-bitcoin-crypto/,404,,keep_404
https://bitcoininfonews.com/traders-now-see-better-than-50-chance-of-fed-rate-hike-in-2026/,Closest winner still weak: https://bitcoininfonews.com/fed-rate-hike-odds-2026-bitcoin-crypto/,404,,keep_404
https://bitcoininfonews.com/trump-exempts-jones-act-enforcement-curb-high-oil-prices/,Closest winner still weak: https://bitcoininfonews.com/trump-jones-act-exemption-oil-prices/,404,,keep_404
https://bitcoininfonews.com/trump-exempts-jones-act-enforcement-oil-prices/,Closest winner still weak: https://bitcoininfonews.com/trump-jones-act-exemption-oil-prices/,404,,keep_404
https://bitcoininfonews.com/u-s-crypto-etfs-lose-219m-in-one-day-as-fidelity-leads-bitcoin-outflows/,Closest winner still weak: https://bitcoininfonews.com/us-crypto-etf-outflows-219-million-fidelity-bitcoin/,404,,keep_404
https://bitcoininfonews.com/u-s-treasury-to-share-crypto-hacker-warnings-with-sector/,Closest winner still weak: https://bitcoininfonews.com/us-treasury-crypto-sector-hacker-warnings/,404,,keep_404
https://bitcoininfonews.com/ubs-predicts-fed-could-make-first-interest-rate-cut-in-september/,Closest winner still weak: https://bitcoininfonews.com/ubs-fed-interest-rate-cut-september/,404,,keep_404
https://bitcoininfonews.com/us-crypto-etfs-lose-219m-one-day-fidelity-leads-bitcoin-outflows/,Closest winner still weak: https://bitcoininfonews.com/us-crypto-etf-outflows-219-million-fidelity-bitcoin/,404,,keep_404
https://bitcoininfonews.com/us-crypto-spot-market-share-doubles-to-15-in-one-year/,Closest winner still weak: https://bitcoininfonews.com/us-cryptocurrency-spot-market-share-doubles-15-percent/,404,,keep_404
https://bitcoininfonews.com/us-government-moves-bitcoin-linked-to-9-billion-bitfinex-hack/,Closest winner still weak: https://bitcoininfonews.com/us-government-moves-bitcoin-bitfinex-hack/,404,,keep_404
https://bitcoininfonews.com/us-labor-market-weakness-puts-more-pressure-on-crypto/,Closest winner still weak: https://bitcoininfonews.com/us-labor-market-weakness-crypto-feels-growing-pressure/,404,,keep_404
https://bitcoininfonews.com/us-sol-spot-etf-records-2-82m-single-day-net-inflow/,Closest winner still weak: https://bitcoininfonews.com/us-sol-spot-etf-net-inflow-4-64-million-single-day/,404,,keep_404
https://bitcoininfonews.com/us-sol-spot-etf-records-4-64m-net-inflow/,Closest winner still weak: https://bitcoininfonews.com/us-sol-spot-etf-net-inflow-4-64-million-single-day/,404,,keep_404
https://bitcoininfonews.com/us-spot-crypto-etfs-92m-net-outflows-march-20-blackrock-leads-selling/,Closest winner still weak: https://bitcoininfonews.com/us-spot-crypto-etf-outflows-march-20-blackrock/,404,,keep_404
https://bitcoininfonews.com/us-spot-crypto-etfs-post-92-1m-net-outflows-march-20-blackrock-leads-selling/,Closest winner still weak: https://bitcoininfonews.com/us-spot-crypto-etf-outflows-march-20-blackrock/,404,,keep_404
https://bitcoininfonews.com/veteran-financier-recommends-20-crypto-allocation-as-bitcoin-holds-near-71k/,Closest winner still weak: https://bitcoininfonews.com/veteran-financier-20-percent-crypto-allocation-bitcoin-71k/,404,,keep_404
https://bitcoininfonews.com/walmart-onepay-expands-to-13-crypto-tokens-as-blackrock-hunts-350k-digital-assets-chief/,Closest winner still weak: https://bitcoininfonews.com/walmart-onepay-crypto-expansion-blackrock-digital-assets-march-2026/,404,,keep_404
https://bitcoininfonews.com/walmart-owned-onepay-expands-crypto-service-with-10-new-tokens/,Closest winner still weak: https://bitcoininfonews.com/walmart-onepay-adds-crypto-tokens/,404,,keep_404
https://bitcoininfonews.com/war-talk-hits-conflict-era-low-bitcoin/,Closest winner still weak: https://bitcoininfonews.com/bitcoin-price-war-talk-lowest-geopolitical-risk/,404,,keep_404
https://bitcoininfonews.com/war-talk-hits-conflict-era-low-heres-what-it-means-for-bitcoin/,Closest winner still weak: https://bitcoininfonews.com/bitcoin-price-war-talk-lowest-geopolitical-risk/,404,,keep_404
https://bitcoininfonews.com/warren-buffett-says-fed-should-aim-for-zero-inflation/,Closest winner still weak: https://bitcoininfonews.com/warren-buffett-fed-zero-inflation-global-economy/,404,,keep_404
https://bitcoininfonews.com/web3-losses-hit-482-6m-in-q1-2026-as-phishing-exploits-surge/,Closest winner still weak: https://bitcoininfonews.com/web3-losses-482-6-million-q1-2026-phishing-smart-contract-exploits/,404,,keep_404
https://bitcoininfonews.com/why-bitcoin-is-outperforming-gold-right-now-according-to-pompliano/,Closest winner still weak: https://bitcoininfonews.com/bitcoin-outperforming-gold-pompliano-geopolitics/,404,,keep_404
https://bitcoininfonews.com/why-is-bitcoin-price-down-today-btc-tests-below-65000-liquidations-and-key-data/,Closest winner still weak: https://bitcoininfonews.com/why-is-bitcoin-price-down-today/,404,,keep_404
https://bitcoininfonews.com/why-is-bitcoin-price-down-today-btc-tests-below-65000/,Closest winner still weak: https://bitcoininfonews.com/why-is-bitcoin-price-down-today/,404,,keep_404
https://bitcoininfonews.com/why-the-feds-latest-fednow-proposal-could-be-a-major-boost-for-ripple-and-xrp/,Closest winner still weak: https://bitcoininfonews.com/fednow-proposal-major-boost-ripple-xrp-2/,404,,keep_404
https://bitcoininfonews.com/willy-woo-ftx-liquidation-altcoins-underperformed-cycle/,Closest winner still weak: https://bitcoininfonews.com/willy-woo-ftx-liquidation-altcoin-underperformance/,404,,keep_404
https://bitcoininfonews.com/willy-woo-ftx-liquidation-is-why-altcoins-have-underperformed-this-cycle/,Closest winner still weak: https://bitcoininfonews.com/willy-woo-ftx-liquidation-altcoin-underperformance/,404,,keep_404
https://bitcoininfonews.com/wlfi-treasury-drains-stablecoin-pool-what-it-means/,Closest winner still weak: https://bitcoininfonews.com/wlfi-treasury-drained-stablecoin-pool-dry/,404,,keep_404
https://bitcoininfonews.com/x-crypto-launch-teaser-hints-at-x-money-rollout/,Closest winner still weak: https://bitcoininfonews.com/x-teases-new-crypto-launch-fix-market/,404,,keep_404
https://bitcoininfonews.com/x-crypto-launch-teaser-hints-x-money-rollout/,Closest winner still weak: https://bitcoininfonews.com/x-teases-new-crypto-launch-fix-market/,404,,keep_404
https://bitcoininfonews.com/xrp-bear-flag-pattern-points-to-18-price-breakdown/,Closest winner still weak: https://bitcoininfonews.com/xrp-bear-flag-18-percent-breakdown/,404,,keep_404
https://bitcoininfonews.com/xrp-beats-bitcoin-ethereum-south-korea-volume-spikes-115-percent/,Closest winner still weak: https://bitcoininfonews.com/xrp-beats-bitcoin-ethereum-south-korea-volume-spike/,404,,keep_404
https://bitcoininfonews.com/xrp-bullish-reversal-3-factors-shib-night-struggle/,Closest winner still weak: https://bitcoininfonews.com/xrp-bullish-reversal-factors-shib-downtrend-night-support/,404,,keep_404
https://bitcoininfonews.com/xrp-etf-decision-nears-sec-review-could-unlock-8b-in-inflows/,Closest winner still weak: https://bitcoininfonews.com/xrp-etf-decision-sec-review/,404,,keep_404
https://bitcoininfonews.com/xrp-etf-flows-hit-120m-binance-users-add-181b-shib-schiff-on-bitcoin/,Closest winner still weak: https://bitcoininfonews.com/xrp-etf-flows-binance-shib-peter-schiff-bitcoin-morning-crypto-report/,404,,keep_404
https://bitcoininfonews.com/xrp-etf-inflows-hit-11-75m-in-strongest-week-since-february/,Closest winner still weak: https://bitcoininfonews.com/xrp-strongest-etf-week-since-february-1175m-inflows/,404,,keep_404
https://bitcoininfonews.com/xrp-gains-commodity-status-as-etf-momentum-points-to-5-5/,Closest winner still weak: https://bitcoininfonews.com/xrp-commodity-status-etf-momentum-price-target-5-5/,404,,keep_404
https://bitcoininfonews.com/xrp-gains-commodity-status-etf-momentum-points-5-5/,Closest winner still weak: https://bitcoininfonews.com/xrp-commodity-status-etf-momentum-price-target-5-5/,404,,keep_404
https://bitcoininfonews.com/xrp-open-interest-rises-as-traders-position-for-sec-etf-ruling/,Closest winner still weak: https://bitcoininfonews.com/xrp-open-interest-derivatives-sec-etf-verdict/,404,,keep_404
https://bitcoininfonews.com/xrp-price-falls-after-ripple-and-sec-file-for-settlement-heres-why/,Closest winner still weak: https://bitcoininfonews.com/xrp-price-falters-ripple-sec-settlement/,404,,keep_404
https://bitcoininfonews.com/xrp-price-falls-as-spot-etf-flows-turn-negative/,Closest winner still weak: https://bitcoininfonews.com/xrp-price-weakens-etf-flows-negative/,404,,keep_404
https://bitcoininfonews.com/xrp-price-falls-spot-etf-flows-turn-negative/,Closest winner still weak: https://bitcoininfonews.com/xrp-price-weakens-etf-flows-negative/,404,,keep_404
https://bitcoininfonews.com/xrp-price-prediction-can-xrp-reach-1000-by-2030/,Closest winner still weak: https://bitcoininfonews.com/xrp-price-prediction-1000-by-2030-bitcoin-market-cap/,404,,keep_404
https://bitcoininfonews.com/xrp-quantum-risk-exposure-tops-bitcoins-defense/,Closest winner still weak: https://bitcoininfonews.com/xrp-gains-edge-over-bitcoin-in-quantum-risk-exposure/,404,,keep_404
https://bitcoininfonews.com/xrp-spot-etf-data-released-has-the-1-billion-xrp-target-been-reached/,Closest winner still weak: https://bitcoininfonews.com/xrp-spot-etf-data-1-billion-xrp-target/,404,,keep_404
https://bitcoininfonews.com/xrp-spot-etf-experiences-significant-outflow-what-it-means/,Closest winner still weak: https://bitcoininfonews.com/xrp-spot-etf-significant-outflow/,404,,keep_404
https://bitcoininfonews.com/xrp-supply-binance-rises-price-falls-structure-points-new-lows/,Closest winner still weak: https://bitcoininfonews.com/xrp-exchange-supply-binance-rising-price-falls-new-lows/,404,,keep_404
https://bitcoininfonews.com/xrp-supply-on-binance-rises-as-price-falls-structure-points-to-new-lows/,Closest winner still weak: https://bitcoininfonews.com/xrp-exchange-supply-binance-rising-price-falls-new-lows/,404,,keep_404
https://bitcoininfonews.com/xrp-vs-bitcoin-which-faces-bigger-quantum-computer-risks/,Closest winner still weak: https://bitcoininfonews.com/xrp-vs-bitcoin-quantum-computer-threats-experts-views/,404,,keep_404
