source_404_url,broken_slug,live_status_code,live_location,redirect_by,suggested_target_url,score,coverage,jaccard,sequence_ratio,decision,note
https://bitcoininfonews.com/coin-center-trump-admin-pro-crypto-rhetoric-clashes-with-ongoing-lawsuits-against-privacy-developers/,coin-center-trump-admin-pro-crypto-rhetoric-clashes-with-ongoing-lawsuits-against-privacy-developers,404,,,https://bitcoininfonews.com/coin-center-trump-crypto-privacy-developers-dilemma/,0.473,0.462,0.429,0.570,keep_404,Closest winner still weak: https://bitcoininfonews.com/coin-center-trump-crypto-privacy-developers-dilemma/
https://bitcoininfonews.com/coin-center-trump-admin-pro-crypto-rhetoric-lawsuits-privacy-developers/,coin-center-trump-admin-pro-crypto-rhetoric-lawsuits-privacy-developers,404,,,https://bitcoininfonews.com/coin-center-trump-crypto-privacy-developers-dilemma/,0.605,0.600,0.545,0.705,keep_404,Closest winner still weak: https://bitcoininfonews.com/coin-center-trump-crypto-privacy-developers-dilemma/
https://bitcoininfonews.com/coin-center-trump-admins-pro-crypto-rhetoric-clashes-with-ongoing-lawsuits-against-privacy-developers/,coin-center-trump-admins-pro-crypto-rhetoric-clashes-with-ongoing-lawsuits-against-privacy-developers,404,,,https://bitcoininfonews.com/coin-center-trump-crypto-privacy-developers-dilemma/,0.472,0.462,0.429,0.566,keep_404,Closest winner still weak: https://bitcoininfonews.com/coin-center-trump-crypto-privacy-developers-dilemma/
https://bitcoininfonews.com/coinbase-stablecoin-integration-2025/path/to/image.jpg,image.jpg,404,,,https://bitcoininfonews.com/openai-image-generator-release/,0.372,0.500,0.200,0.308,keep_404,Closest winner still weak: https://bitcoininfonews.com/openai-image-generator-release/
https://bitcoininfonews.com/coinbase-to-launch-icnt-usd-spot-trading-pair-for-impossible-cloud-network/,coinbase-to-launch-icnt-usd-spot-trading-pair-for-impossible-cloud-network,404,,,https://bitcoininfonews.com/coinbase-icnt-usd-impossible-cloud-network-listing/,0.599,0.600,0.545,0.677,keep_404,Closest winner still weak: https://bitcoininfonews.com/coinbase-icnt-usd-impossible-cloud-network-listing/
https://bitcoininfonews.com/coinpayments-and-osl-group-partner-to-expand-crypto-services-in-asia-pacific/,coinpayments-and-osl-group-partner-to-expand-crypto-services-in-asia-pacific,404,,,https://bitcoininfonews.com/coinpayments-osl-group-asia-pacific-partnership/,0.542,0.556,0.500,0.569,keep_404,Closest winner still weak: https://bitcoininfonews.com/coinpayments-osl-group-asia-pacific-partnership/
https://bitcoininfonews.com/coinpayments-osl-group-partner-expand-crypto-services-asia-pacific/,coinpayments-osl-group-partner-expand-crypto-services-asia-pacific,404,,,https://bitcoininfonews.com/coinpayments-osl-group-asia-pacific-partnership/,0.552,0.556,0.500,0.619,keep_404,Closest winner still weak: https://bitcoininfonews.com/coinpayments-osl-group-asia-pacific-partnership/
https://bitcoininfonews.com/coldcard-mk5-bitcoin-wallet-why-it-is-so-hard-to-hack/,coldcard-mk5-bitcoin-wallet-why-it-is-so-hard-to-hack,404,,,https://bitcoininfonews.com/coldcard-mk5-bitcoin-wallet-hard-to-hack/,0.772,0.750,0.750,0.860,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/comparing-market-value-xrp-dogecoin-chainlink-blockdag-lead-the-top-performing-crypto-today/,comparing-market-value-xrp-dogecoin-chainlink-blockdag-lead-the-top-performing-crypto-today,404,,,https://bitcoininfonews.com/blockdags-0276-presale-surpasses-xrp-volumes-and-dogecoin-breakout-in-best-performing-crypto-today/,0.391,0.417,0.263,0.519,keep_404,Closest winner still weak: https://bitcoininfonews.com/blockdags-0276-presale-surpasses-xrp-volumes-and-dogecoin-breakout-in-best-performing-crypto-today/
https://bitcoininfonews.com/crypto-first-quarter-profit-squeeze-warning-coinbase-robinhood-figure/,crypto-first-quarter-profit-squeeze-warning-coinbase-robinhood-figure,404,,,https://bitcoininfonews.com/crypto-first-quarter-profit-squeeze-bernstein-coinbase-robinhood-figure/,0.873,0.889,0.800,0.943,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/crypto-first-quarter-profit-squeeze-warning-hits-coinbase-robinhood-figure/,crypto-first-quarter-profit-squeeze-warning-hits-coinbase-robinhood-figure,404,,,https://bitcoininfonews.com/crypto-first-quarter-profit-squeeze-bernstein-coinbase-robinhood-figure/,0.800,0.800,0.727,0.910,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/crypto-high-forecast-analysis/www.tygrx.com,www.tygrx.com,404,,,https://bitcoininfonews.com/trump-crypto-com-partnership/,0.265,0.333,0.167,0.244,keep_404,Closest winner still weak: https://bitcoininfonews.com/trump-crypto-com-partnership/
https://bitcoininfonews.com/crypto-implied-volatility-stays-high-gold-oil-vol-retreats/,crypto-implied-volatility-stays-high-gold-oil-vol-retreats,404,,,https://bitcoininfonews.com/gate-research-cryptocurrency-implied-volatility-high-gold-oil-retreat/,0.541,0.556,0.385,0.740,keep_404,Closest winner still weak: https://bitcoininfonews.com/gate-research-cryptocurrency-implied-volatility-high-gold-oil-retreat/
https://bitcoininfonews.com/crypto-liquidations-hit-193-million-24-hours-shorts-squeezed/,crypto-liquidations-hit-193-million-24-hours-shorts-squeezed,404,,,https://bitcoininfonews.com/193-million-crypto-liquidations-24-hours-short-positions/,0.621,0.667,0.545,0.621,keep_404,Closest winner still weak: https://bitcoininfonews.com/193-million-crypto-liquidations-24-hours-short-positions/
https://bitcoininfonews.com/crypto-market-drops-btc-falls-below-71000-layer-2-tokens-plunge/,crypto-market-drops-btc-falls-below-71000-layer-2-tokens-plunge,404,,,https://bitcoininfonews.com/crypto-market-drops-second-day-btc-below-71000-layer-2-decline/,0.685,0.727,0.571,0.752,keep_404,Closest winner still weak: https://bitcoininfonews.com/crypto-market-drops-second-day-btc-below-71000-layer-2-decline/
https://bitcoininfonews.com/crypto-market-drops-for-second-day-btc-falls-below-71000-layer-2-tokens-plunge-6/,crypto-market-drops-for-second-day-btc-falls-below-71000-layer-2-tokens-plunge-6,404,,,https://bitcoininfonews.com/crypto-market-drops-second-day-btc-below-71000-layer-2-decline/,0.721,0.714,0.667,0.817,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/crypto-news-roundup-key-developments-from-march-25-26-2026/,crypto-news-roundup-key-developments-from-march-25-26-2026,404,,,https://bitcoininfonews.com/crypto-news-march-25-26-2026/,0.664,0.667,0.667,0.651,keep_404,Closest winner still weak: https://bitcoininfonews.com/crypto-news-march-25-26-2026/
https://bitcoininfonews.com/crypto-news-roundup-key-developments-march-25-26-2026/,crypto-news-roundup-key-developments-march-25-26-2026,404,,,https://bitcoininfonews.com/crypto-news-march-25-26-2026/,0.672,0.667,0.667,0.691,keep_404,Closest winner still weak: https://bitcoininfonews.com/crypto-news-march-25-26-2026/
https://bitcoininfonews.com/crypto-news-today-key-overnight-developments-march-26-27-2026/,crypto-news-today-key-overnight-developments-march-26-27-2026,404,,,https://bitcoininfonews.com/crypto-news-today-march-27-2026/,0.615,0.600,0.600,0.674,keep_404,Closest winner still weak: https://bitcoininfonews.com/crypto-news-today-march-27-2026/
https://bitcoininfonews.com/delaware-bill-proposes-banking-regulation-for-stablecoins/,delaware-bill-proposes-banking-regulation-for-stablecoins,404,,,https://bitcoininfonews.com/delaware-stablecoin-bill-banking-regulation/,0.633,0.667,0.571,0.640,keep_404,Closest winner still weak: https://bitcoininfonews.com/delaware-stablecoin-bill-banking-regulation/
https://bitcoininfonews.com/delaware-bill-proposes-banking-regulation-stablecoins/,delaware-bill-proposes-banking-regulation-stablecoins,404,,,https://bitcoininfonews.com/delaware-stablecoin-bill-banking-regulation/,0.638,0.667,0.571,0.667,keep_404,Closest winner still weak: https://bitcoininfonews.com/delaware-stablecoin-bill-banking-regulation/
https://bitcoininfonews.com/drift-protocol-exploit-285m-stolen-solana/,drift-protocol-exploit-285m-stolen-solana,404,,,https://bitcoininfonews.com/drift-protocol-exploit-solana-285m-stolen/,0.966,1.000,1.000,0.829,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/drift-protocol-exploit-sees-285m-stolen-on-solana/,drift-protocol-exploit-sees-285m-stolen-on-solana,404,,,https://bitcoininfonews.com/drift-protocol-exploit-solana-285m-stolen/,0.846,0.857,0.857,0.800,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/drift-protocol-flags-unusual-activity-warns-users/,drift-protocol-flags-unusual-activity-warns-users,404,,,https://bitcoininfonews.com/drift-protocol-unusual-activity-solana-users-warned/,0.684,0.714,0.556,0.800,keep_404,Closest winner still weak: https://bitcoininfonews.com/drift-protocol-unusual-activity-solana-users-warned/
https://bitcoininfonews.com/drift-protocol-hack-sparks-iou-airdrop-backlash/,drift-protocol-hack-sparks-iou-airdrop-backlash,404,,,https://bitcoininfonews.com/drift-protocol-hack-iou-airdrop-backlash/,0.870,0.857,0.857,0.920,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/ecb-defi-dao-governance-tokens-may-not-qualify-for-mica-exemptions/,ecb-defi-dao-governance-tokens-may-not-qualify-for-mica-exemptions,404,,,https://bitcoininfonews.com/ecb-paper-defi-dao-governance-tokens-mica-exemption/,0.604,0.600,0.500,0.769,keep_404,Closest winner still weak: https://bitcoininfonews.com/ecb-paper-defi-dao-governance-tokens-mica-exemption/
https://bitcoininfonews.com/ecb-defi-dao-governance-tokens-may-not-qualify-mica-exemptions/,ecb-defi-dao-governance-tokens-may-not-qualify-mica-exemptions,404,,,https://bitcoininfonews.com/ecb-paper-defi-dao-governance-tokens-mica-exemption/,0.609,0.600,0.500,0.796,keep_404,Closest winner still weak: https://bitcoininfonews.com/ecb-paper-defi-dao-governance-tokens-mica-exemption/
https://bitcoininfonews.com/ecb-defi-dao-governance-tokens-mica-exemptions/,ecb-defi-dao-governance-tokens-mica-exemptions,404,,,https://bitcoininfonews.com/ecb-paper-defi-dao-governance-tokens-mica-exemption/,0.814,0.857,0.667,0.928,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/ethereum-crypto-early-strength-over-bitcoin-q2-shift-momentum/,ethereum-crypto-early-strength-over-bitcoin-q2-shift-momentum,404,,,https://bitcoininfonews.com/ethereum-crypto-shows-early-strength-over-bitcoin-why-q2-could-shift-momentum/,0.902,1.000,0.750,0.884,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/ethereum-spot-etf-55-7m-net-outflow/,ethereum-spot-etf-55-7m-net-outflow,404,,,https://bitcoininfonews.com/ethereum-spot-etf-net-outflow-55-million/,0.808,0.857,0.750,0.773,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/ethereum-spot-etf-55-million-net-outflow/,ethereum-spot-etf-55-million-net-outflow,404,,,https://bitcoininfonews.com/ethereum-spot-etf-net-outflow-55-million/,0.945,1.000,1.000,0.725,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/ethereum-spot-etf-outflows-48-million-8th-day/,ethereum-spot-etf-outflows-48-million-8th-day,404,,,https://bitcoininfonews.com/ethereum-spot-etf-outflows-59-million-march-2026/,0.612,0.625,0.455,0.817,keep_404,Closest winner still weak: https://bitcoininfonews.com/ethereum-spot-etf-outflows-59-million-march-2026/
https://bitcoininfonews.com/ethereum-spot-etf-outflows-hit-48-5m-for-8th-straight-day/,ethereum-spot-etf-outflows-hit-48-5m-for-8th-straight-day,404,,,https://bitcoininfonews.com/ethereum-spot-etf-outflows-eighth-consecutive-day/,0.507,0.500,0.417,0.660,keep_404,Closest winner still weak: https://bitcoininfonews.com/ethereum-spot-etf-outflows-eighth-consecutive-day/
https://bitcoininfonews.com/ethereum-spot-etf-records-55-7m-net-outflow-latest-session/,ethereum-spot-etf-records-55-7m-net-outflow-latest-session,404,,,https://bitcoininfonews.com/ethereum-spot-etf-net-outflow-55-million/,0.602,0.600,0.545,0.694,keep_404,Closest winner still weak: https://bitcoininfonews.com/ethereum-spot-etf-net-outflow-55-million/
https://bitcoininfonews.com/ethereum-spot-etfs-92-5m-outflow-seventh-consecutive-day/,ethereum-spot-etfs-92-5m-outflow-seventh-consecutive-day,404,,,https://bitcoininfonews.com/ethereum-spot-etf-outflows-eighth-consecutive-day/,0.494,0.444,0.333,0.857,keep_404,Closest winner still weak: https://bitcoininfonews.com/ethereum-spot-etf-outflows-eighth-consecutive-day/
https://bitcoininfonews.com/ethereum-spot-etfs-bleed-59-94m-weekly-outflows-blackrock-etha/,ethereum-spot-etfs-bleed-59-94m-weekly-outflows-blackrock-etha,404,,,https://bitcoininfonews.com/ethereum-spot-etf-outflows-207-million-blackrock-etha/,0.508,0.500,0.385,0.713,keep_404,Closest winner still weak: https://bitcoininfonews.com/ethereum-spot-etf-outflows-207-million-blackrock-etha/
https://bitcoininfonews.com/ethereum-spot-etfs-post-92-5m-outflow-seventh-consecutive-day-in-the-red/,ethereum-spot-etfs-post-92-5m-outflow-seventh-consecutive-day-in-the-red,404,,,https://bitcoininfonews.com/ethereum-spot-etf-outflows-eighth-consecutive-day/,0.416,0.364,0.286,0.744,keep_404,Closest winner still weak: https://bitcoininfonews.com/ethereum-spot-etf-outflows-eighth-consecutive-day/
https://bitcoininfonews.com/ethereum-spot-etfs-record-207m-net-outflows-as-blackrocks-etha-sheds-285m/,ethereum-spot-etfs-record-207m-net-outflows-as-blackrocks-etha-sheds-285m,404,,,https://bitcoininfonews.com/ethereum-spot-etf-outflows-207-million-blackrock-etha/,0.395,0.364,0.267,0.667,keep_404,Closest winner still weak: https://bitcoininfonews.com/ethereum-spot-etf-outflows-207-million-blackrock-etha/
https://bitcoininfonews.com/ethereum-world-reserve-asset-emerges/url1,url1,404,,,,0.000,0.000,0.000,0.000,keep_404_no_candidate,No live winner candidate shared enough tokens.
https://bitcoininfonews.com/ethereum-world-reserve-asset-emerges/url2,url2,404,,,,0.000,0.000,0.000,0.000,keep_404_no_candidate,No live winner candidate shared enough tokens.
https://bitcoininfonews.com/ethereum-world-reserve-asset-emerges/url3,url3,404,,,,0.000,0.000,0.000,0.000,keep_404_no_candidate,No live winner candidate shared enough tokens.
https://bitcoininfonews.com/ethereum-world-reserve-asset-emerges/url4,url4,404,,,,0.000,0.000,0.000,0.000,keep_404_no_candidate,No live winner candidate shared enough tokens.
https://bitcoininfonews.com/ethereum-world-reserve-asset-emerges/url5,url5,404,,,,0.000,0.000,0.000,0.000,keep_404_no_candidate,No live winner candidate shared enough tokens.
https://bitcoininfonews.com/european-parliament-approves-eu-us-trade-agreement-crypto-market-impact/,european-parliament-approves-eu-us-trade-agreement-crypto-market-impact,404,,,https://bitcoininfonews.com/european-parliament-approves-eu-us-trade-agreement/,0.725,0.700,0.700,0.826,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/evernorth-amended-sec-filing-deepens-xrp-role-in-crypto-market-structure/,evernorth-amended-sec-filing-deepens-xrp-role-in-crypto-market-structure,404,,,https://bitcoininfonews.com/congress-crypto-market-structure-bill/,0.331,0.300,0.250,0.532,keep_404,Closest winner still weak: https://bitcoininfonews.com/congress-crypto-market-structure-bill/
https://bitcoininfonews.com/exclusive-250m-asset-manager-on-morgan-stanley-bitcoin-etf-impact/,exclusive-250m-asset-manager-on-morgan-stanley-bitcoin-etf-impact,404,,,https://bitcoininfonews.com/exclusive-250m-asset-manager-morgan-stanley-bitcoin-etf-impact/,0.995,1.000,1.000,0.976,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/fed-chair-nominee-kevin-warsh-has-crypto-exposure-in-portfolio/,fed-chair-nominee-kevin-warsh-has-crypto-exposure-in-portfolio,404,,,https://bitcoininfonews.com/fed-chair-nominee-kevin-warsh-crypto-exposure-portfolio/,0.899,0.889,0.889,0.940,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/fed-governor-milan-rate-cuts-2026/,fed-governor-milan-rate-cuts-2026,404,,,https://bitcoininfonews.com/federal-reserve-governor-milan-four-rate-cuts-2026/,0.742,0.833,0.556,0.795,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/fed-governor-milan-still-expects-four-rate-cuts-in-2026/,fed-governor-milan-still-expects-four-rate-cuts-in-2026,404,,,https://bitcoininfonews.com/federal-reserve-governor-milan-four-rate-cuts-2026/,0.642,0.667,0.545,0.724,keep_404,Closest winner still weak: https://bitcoininfonews.com/federal-reserve-governor-milan-four-rate-cuts-2026/
https://bitcoininfonews.com/fed-key-cash-backstop-almost-empty-crypto-markets/,fed-key-cash-backstop-almost-empty-crypto-markets,404,,,https://bitcoininfonews.com/fed-rate-cut-odds-bitcoin-crypto-markets/,0.384,0.375,0.250,0.607,keep_404,Closest winner still weak: https://bitcoininfonews.com/fed-rate-cut-odds-bitcoin-crypto-markets/
https://bitcoininfonews.com/fed-rate-cut-odds-vanishing-bitcoin/,fed-rate-cut-odds-vanishing-bitcoin,404,,,https://bitcoininfonews.com/fed-rate-cut-odds-bitcoin-crypto-markets/,0.738,0.833,0.625,0.667,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/fed-rate-hike-odds-bank-of-america-conditions/,fed-rate-hike-odds-bank-of-america-conditions,404,,,https://bitcoininfonews.com/fed-rate-hike-probability-2026-bank-of-america-three-conditions/,0.764,0.857,0.600,0.778,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/fed-rate-hike-odds-top-30-bank-of-america-conditions,fed-rate-hike-odds-top-30-bank-of-america-conditions,404,,,https://bitcoininfonews.com/fed-rate-hike-probability-2026-bank-of-america-three-conditions/,0.636,0.667,0.500,0.765,keep_404,Closest winner still weak: https://bitcoininfonews.com/fed-rate-hike-probability-2026-bank-of-america-three-conditions/
https://bitcoininfonews.com/fed-waller-rate-hikes-not-necessary-bitcoin/,fed-waller-rate-hikes-not-necessary-bitcoin,404,,,https://bitcoininfonews.com/fed-governor-waller-interest-rate-hike-not-necessary-bitcoin/,0.772,0.857,0.600,0.816,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/feds-key-cash-backstop-almost-empty-crypto-markets/,feds-key-cash-backstop-almost-empty-crypto-markets,404,,,https://bitcoininfonews.com/psg-bitcoin-investment-crypto-markets/,0.285,0.250,0.182,0.529,keep_404,Closest winner still weak: https://bitcoininfonews.com/psg-bitcoin-investment-crypto-markets/
https://bitcoininfonews.com/feds-waller-says-rate-hikes-not-necessary-what-it-means-for-bitcoin/,feds-waller-says-rate-hikes-not-necessary-what-it-means-for-bitcoin,404,,,https://bitcoininfonews.com/fed-governor-waller-interest-rate-hike-not-necessary-bitcoin/,0.496,0.500,0.357,0.693,keep_404,Closest winner still weak: https://bitcoininfonews.com/fed-governor-waller-interest-rate-hike-not-necessary-bitcoin/
https://bitcoininfonews.com/fet-token-price-surges-66-as-ai-crypto-momentum-builds-but-signals-flash-caution/,fet-token-price-surges-66-as-ai-crypto-momentum-builds-but-signals-flash-caution,404,,,https://bitcoininfonews.com/fet-token-price-surge-66-percent-ai-crypto/,0.466,0.462,0.400,0.574,keep_404,Closest winner still weak: https://bitcoininfonews.com/fet-token-price-surge-66-percent-ai-crypto/
https://bitcoininfonews.com/fet-token-price-surges-ai-crypto-momentum/,fet-token-price-surges-ai-crypto-momentum,404,,,https://bitcoininfonews.com/fet-token-price-surge-66-percent-ai-crypto/,0.657,0.714,0.500,0.747,keep_404,Closest winner still weak: https://bitcoininfonews.com/fet-token-price-surge-66-percent-ai-crypto/
https://bitcoininfonews.com/fluid-suspends-usr-marketplace-compensation/,fluid-suspends-usr-marketplace-compensation,404,,,https://bitcoininfonews.com/fluid-usr-marketplace-suspended-compensation/,0.756,0.800,0.667,0.782,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/fluid-suspends-usr-marketplace-promises-full-compensation-for-affected-users/,fluid-suspends-usr-marketplace-promises-full-compensation-for-affected-users,404,,,https://bitcoininfonews.com/fluid-usr-marketplace-suspended-compensation/,0.466,0.444,0.400,0.617,keep_404,Closest winner still weak: https://bitcoininfonews.com/fluid-usr-marketplace-suspended-compensation/
https://bitcoininfonews.com/forget-xrp-forecasts-delusional-crowd-last-laugh/,forget-xrp-forecasts-delusional-crowd-last-laugh,404,,,https://bitcoininfonews.com/forget-xrp-forecasts-delusional-crowd-could-have-last-laugh/,0.913,1.000,0.778,0.897,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/forget-xrp-forecasts-why-the-delusional-crowd-could-have-the-last-laugh/,forget-xrp-forecasts-why-the-delusional-crowd-could-have-the-last-laugh,404,,,https://bitcoininfonews.com/forget-xrp-forecasts-delusional-crowd-could-have-last-laugh/,0.902,0.900,0.900,0.908,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/ftc-us-citizens-lose-3-5b-to-imposter-scams-in-one-year/,ftc-us-citizens-lose-3-5b-to-imposter-scams-in-one-year,404,,,https://bitcoininfonews.com/ftc-us-citizens-residents-lose-3-5-billion-imposter-scams-one-year/,0.823,0.900,0.692,0.826,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/gate-integrates-polymarket-1000-gt-incentive-program/,gate-integrates-polymarket-1000-gt-incentive-program,404,,,https://bitcoininfonews.com/gate-polymarket-integration-1000-gt-incentive-program/,0.810,0.857,0.750,0.781,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/gate-integrates-polymarket-launches-1000-gt-incentive-program-trend-proposals/,gate-integrates-polymarket-launches-1000-gt-incentive-program-trend-proposals,404,,,https://bitcoininfonews.com/gate-polymarket-integration-1000-gt-incentive-program/,0.599,0.600,0.545,0.677,keep_404,Closest winner still weak: https://bitcoininfonews.com/gate-polymarket-integration-1000-gt-incentive-program/
https://bitcoininfonews.com/gate-integrates-with-polymarket-launches-1000-gt-incentive-program-for-trend-proposals/,gate-integrates-with-polymarket-launches-1000-gt-incentive-program-for-trend-proposals,404,,,https://bitcoininfonews.com/gate-polymarket-integration-1000-gt-incentive-program/,0.590,0.600,0.545,0.633,keep_404,Closest winner still weak: https://bitcoininfonews.com/gate-polymarket-integration-1000-gt-incentive-program/
https://bitcoininfonews.com/gate-research-bitcoin-and-ethereum-enter-trend-release-phase-as-etf-inflows-and-short-covering-surge/,gate-research-bitcoin-and-ethereum-enter-trend-release-phase-as-etf-inflows-and-short-covering-surge,404,,,https://bitcoininfonews.com/gate-research-btc-eth-trend-release-phase-etf-inflows-short-covering/,0.688,0.692,0.600,0.810,keep_404,Closest winner still weak: https://bitcoininfonews.com/gate-research-btc-eth-trend-release-phase-etf-inflows-short-covering/
https://bitcoininfonews.com/gate-research-crypto-implied-volatility-stays-high-as-gold-and-oil-vol-retreats/,gate-research-crypto-implied-volatility-stays-high-as-gold-and-oil-vol-retreats,404,,,https://bitcoininfonews.com/gate-research-cryptocurrency-implied-volatility-high-gold-oil-retreat/,0.645,0.636,0.538,0.824,keep_404,Closest winner still weak: https://bitcoininfonews.com/gate-research-cryptocurrency-implied-volatility-high-gold-oil-retreat/
https://bitcoininfonews.com/gate-research-crypto-implied-volatility-stays-high/,gate-research-crypto-implied-volatility-stays-high,404,,,https://bitcoininfonews.com/gate-research-cryptocurrency-implied-volatility-high-gold-oil-retreat/,0.641,0.714,0.455,0.739,keep_404,Closest winner still weak: https://bitcoininfonews.com/gate-research-cryptocurrency-implied-volatility-high-gold-oil-retreat/
https://bitcoininfonews.com/genius-act-stablecoin-rule-proposal-reaches-treasury/,genius-act-stablecoin-rule-proposal-reaches-treasury,404,,,https://bitcoininfonews.com/treasury-genius-act-stablecoin-rulemaking/,0.552,0.571,0.500,0.581,keep_404,Closest winner still weak: https://bitcoininfonews.com/treasury-genius-act-stablecoin-rulemaking/
https://bitcoininfonews.com/goldman-sachs-152m-xrp-etf-50-percent-downside-risk/,goldman-sachs-152m-xrp-etf-50-percent-downside-risk,404,,,https://bitcoininfonews.com/goldman-sachs-xrp-etf-152-million-downside-risk/,0.656,0.667,0.545,0.796,keep_404,Closest winner still weak: https://bitcoininfonews.com/goldman-sachs-xrp-etf-152-million-downside-risk/
https://bitcoininfonews.com/goldman-sachs-holds-152m-in-xrp-etf-yet-xrp-faces-50-downside-risk/,goldman-sachs-holds-152m-in-xrp-etf-yet-xrp-faces-50-downside-risk,404,,,https://bitcoininfonews.com/goldman-sachs-xrp-etf-152-million-downside-risk/,0.542,0.545,0.462,0.655,keep_404,Closest winner still weak: https://bitcoininfonews.com/goldman-sachs-xrp-etf-152-million-downside-risk/
https://bitcoininfonews.com/goliath-ventures-files-bankruptcy-amid-328-million-crypto-ponzi-allegations/,goliath-ventures-files-bankruptcy-amid-328-million-crypto-ponzi-allegations,404,,,https://bitcoininfonews.com/goliath-ventures-bankruptcy-328-million-ponzi-scheme/,0.612,0.600,0.545,0.740,keep_404,Closest winner still weak: https://bitcoininfonews.com/goliath-ventures-bankruptcy-328-million-ponzi-scheme/
https://bitcoininfonews.com/hashdex-crypto-index-etf-adds-cardano-chainlink-7-assets/,hashdex-crypto-index-etf-adds-cardano-chainlink-7-assets,404,,,https://bitcoininfonews.com/hashdex-crypto-index-etf-adds-ada-link-seven-assets/,0.655,0.667,0.500,0.860,keep_404,Closest winner still weak: https://bitcoininfonews.com/hashdex-crypto-index-etf-adds-ada-link-seven-assets/
https://bitcoininfonews.com/hashdex-crypto-index-etf-adds-cardano-chainlink/,hashdex-crypto-index-etf-adds-cardano-chainlink,404,,,https://bitcoininfonews.com/hashdex-crypto-index-etf-adds-ada-link-seven-assets/,0.649,0.714,0.455,0.776,keep_404,Closest winner still weak: https://bitcoininfonews.com/hashdex-crypto-index-etf-adds-ada-link-seven-assets/
https://bitcoininfonews.com/hk-securities-association-head-flags-controversy-over-virtual-asset-brokerage-registration-rules/,hk-securities-association-head-flags-controversy-over-virtual-asset-brokerage-registration-rules,404,,,https://bitcoininfonews.com/hong-kong-virtual-asset-brokerage-registration-controversy/,0.438,0.417,0.357,0.610,keep_404,Closest winner still weak: https://bitcoininfonews.com/hong-kong-virtual-asset-brokerage-registration-controversy/
https://bitcoininfonews.com/hk-securities-association-virtual-asset-brokerage-registration-rules/,hk-securities-association-virtual-asset-brokerage-registration-rules,404,,,https://bitcoininfonews.com/hong-kong-virtual-asset-brokerage-registration-controversy/,0.499,0.500,0.364,0.698,keep_404,Closest winner still weak: https://bitcoininfonews.com/hong-kong-virtual-asset-brokerage-registration-controversy/
https://bitcoininfonews.com/i-switched-from-bank-app-to-binance-main-wallet/,i-switched-from-bank-app-to-binance-main-wallet,404,,,https://bitcoininfonews.com/switched-bank-app-to-binance-main-wallet/,0.870,0.857,0.857,0.920,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/i-switched-from-my-bank-app-to-binance-as-my-main-wallet-heres-what-surprised-me/,i-switched-from-my-bank-app-to-binance-as-my-main-wallet-heres-what-surprised-me,404,,,https://bitcoininfonews.com/switched-bank-app-to-binance-main-wallet/,0.533,0.500,0.500,0.667,keep_404,Closest winner still weak: https://bitcoininfonews.com/switched-bank-app-to-binance-main-wallet/
https://bitcoininfonews.com/institutions-rising-energy-prices-are-constraining-rate-cuts-fueling-golds-rally/,institutions-rising-energy-prices-are-constraining-rate-cuts-fueling-golds-rally,404,,,https://bitcoininfonews.com/institutions-rising-energy-prices-gold-price-interest-rate-expectations/,0.452,0.455,0.333,0.623,keep_404,Closest winner still weak: https://bitcoininfonews.com/institutions-rising-energy-prices-gold-price-interest-rate-expectations/
